35265-8,Path report.addendum,PATH,Finding; Findings; Narrative; Pathology; Point in time; Random; Report; Spec,Path Report.addendum Spec,,Pathology report addendum in Specimen Narrative,,Pathology report addendum Nar (Spec)
19287-2,Cannabinoids tested for,DRUG/TOX,Cannabinoid; Delta-9-tetrahydrocannabinol; DRUG/TOXICOLOGY; Drugs; Identity or presence; Marijuana; Nominal; Point in time; Random; Scn; Scr; Scrn; THC; UA; UR; Urn,Cannabinoids Tested Ur Scn,,Cannabinoids tested for in Urine by Screen method Nominal,,Cannabinoids tested Screen Nom (U)
59467-1,Hemoglobin,HEM/BC,Erythrocytes; Haemoglobin; Hb; HEMATOLOGY/CELL COUNTS; Hgb; Point in time; QNT; Quan; Quant; Quantitative; Random; Red blood cells; Red blood corpusles,MCHC RBC-EntSCnc,mmol/L,MCHC [Entitic Moles/volume] in Red Blood Cells,mmol/L,MCHC (RBC) [Entitic Moles/Vol]
7604-2,Amaranthus retroflexus Ab.IgE,ALLERGY,ABS; Aby; Allergen; Allergens; ALLERGY TESTING; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Cmn pigweed; Immune globulin E; Immunoglobulin E; Point in time; QNT; Quan; Quant; Quantitative; Random; Rough pigweed; Rough pigweed IgE Ab; Serum; SR; UniversalLabOrders,Cmn pigweed IgE Qn,kIU/L,Common pigweed IgE Ab [Units/volume] in Serum,k[IU]/L,Common Pigweed IgE Qn (S)
18970-4,Piperacillin+Tazobactam,ABXBACT,ANTIBIOTIC SUSCEPTIBILITIES; AST; ID; Infectious Disease; InfectiousDisease; Islt; Isol; Pip+Tazo; Piper; PIPJ; Pipracil; Point in time; Random; Sus; Suscept; Susceptibilities; Susceptibility; Susceptibilty; Tazobac; Tazocilline; Tazocin; Zosyn,Pip+Tazo Susc Islt,,Piperacillin+Tazobactam [Susceptibility],,Piperacillin+Tazobactam [Susc]
4058-4,Tobramycin^random,DRUG/TOX,Aminoglycosides; DRUG/TOXICOLOGY; Drugs; Level; Mass concentration; NEBCIN; NEBDIN; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Rand; Rando; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; TOBJ; TOBRA,Tobramycin Rand SerPl-mCnc,mg/L;mcg/mL,Tobramycin [Mass/volume] in Serum or Plasma --random,mg/L,Tobramycin random [Mass/Vol]
6136-6,Corylus avellana Ab.IgE,ALLERGY,ABS; Aby; Allergen; Allergens; ALLERGY TESTING; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Barcelona nut; Cob nut; f017; f17; Filbert; Hazel nut; Hazelnut; Immune globulin E; Immunoglobulin E; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; UniversalLabOrders,Hazelnut IgE Qn,kIU/L; kU/L,Hazelnut IgE Ab [Units/volume] in Serum,k[IU]/L,Hazelnut IgE Qn (S)
12187-1,Creatine kinase.MB/Creatine kinase.total,CHEM,Cardio; Cardiology; Catalytic Fraction; Chemistry; CK; CK 2; CK MB; CK-2; CKMB; CK-MB; CPK; Creatine phosphokinase; Elec; Elect; Electr; Electro; Electrophhrs; Electrophrs; Elp; Elph; Ep; Heart Disease; Percent; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Tot; Totl,CK MB CFr SerPl Elph,%,Creatine kinase.MB/Creatine kinase.total in Serum or Plasma by Electrophoresis,%,CK.MB Elph [Catalytic fraction]
6090-5,Populus deltoides Ab.IgE,ALLERGY,ABS; Aby; Allergen; Allergens; ALLERGY TESTING; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Cottonwood; Immune globulin E; Immunoglobulin E; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; t014; t14; UniversalLabOrders,Cottonwood IgE Qn,kIU/L; kU/L,Cottonwood IgE Ab [Units/volume] in Serum,k[IU]/L,Cottonwood IgE Qn (S)
51892-8,ABO group,BLDBK,Blood - (umbilical) cord; BLOOD BANK; Cord (umbilical) blood; Cord bld; Cord blood; Gyn; Gynecology; Hematology; Heme; Nominal; OB; ObGyn; Obstetrics; Point in time; Random; Typ,ABO Group BldCo,,ABO group [Type] in Cord blood,,ABO group (BldCo)
19930-7,Gas flow,PULM,Breathing; Dynamic; Flow; Gases; Lung; Lungs; Point in time; PULMONARY; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; RS; Volume rate; vRate,Gas flow Airway,,Gas flow Respiratory system airway,L/min,
24360-0,Hemoglobin & Hematocrit panel,PANEL.HEM/BC,Blood; Haemoglobin; Hb; Hct; HEMATOLOGY/CELL COUNTS; Hgb; Hgb+Hct Pnl; Pan; PANEL.HEMATOLOGY& CELL COUNTS; Panl; PCV; Pnl; Point in time; QNT; Quan; Quant; Quantitative; Random; UniversalLabOrders; WB; Whole blood,Hgb+Hct Pnl Bld,,Hemoglobin and Hematocrit panel - Blood,,Hemoglobin and Hematocrit panel (Bld)
29604-6,Cytomegalovirus DNA,MICRO,#; 3 Self-Sustaining Sequence Replication; 3SR SR; ABS; absolute; absolutes; Amplif; Amplification; Amplified; Blood; CMV; Cnt; Count; Count/volume; CT; Cytomegalo virus; Cytomgal; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; HHV-5; Human Herpesvirus-5; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Number concentration; Number Concentration (count/vol); PCR; Point in time; Polymerase chain reaction; Probe amp; Probe with ampification; Probe with target amplification; QBR; QNT; Quan; Quant; Quantitative; Random; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification; Viral load; WB; Whole blood,CMV DNA # Bld NAA+probe,copies/mL,Cytomegalovirus DNA [#/volume] (viral load) in Blood by NAA with probe detection,{copies}/mL,CMV DNA NAA+probe (Bld) [#/Vol]
57698-3,Lipid panel with direct LDL,PANEL.CHEM,Chemistry; Dir; Lipid pnl with direct LDL; Pan; PANEL.CHEMISTRY; Panl; Pl; Plasma; Plsm; Pnl; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,Lipid pnl with direct LDL SerPl,,Lipid panel with direct LDL - Serum or Plasma,,Lipid panel with direct LDL
18993-6,Tetracycline,ABXBACT,Achromycin V; ANTIBIOTIC SUSCEPTIBILITIES; AST; C18; c211; C75; Chemiciclina; ID; Infectious Disease; InfectiousDisease; Islt; Isol; Panmycin; Point in time; Random; Sus; Suscept; Susceptibilities; Susceptibility; Susceptibilty; Tetrabioptal,Tetracycline Susc Islt,,Tetracycline [Susceptibility],,Tetracycline [Susc]
20761-3,Clostridioides difficile,MICRO,Agg; Agglut; Agglutination; Bowel movement; C diff; C difficile; Clostridium difficile; Faecal; Faeces; Fecal; Feces; ID; Infectious Disease; InfectiousDisease; Microbiology; Ordinal; Point in time; PR; QL; Qual; Qualitative; Random; Screen; Stl; Stool = Fecal; UniversalLabOrders,C diff Stl Ql Aggl,,Clostridioides difficile [Presence] in Stool by Agglutination,,C. difficile Aggl Ql (Stl)
82176-9,Respiratory syncytial virus RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; DNA NUCLEIC ACID PROBE; DNA probe; HRSV; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Lung; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; Pulmonary; Pulmonology; QBR; QL; Qual; Qualitative; Random; Respiratory; Ribonucleic acid; RSV; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,RSV RNA Nph Ql NAA+non-probe,,Respiratory syncytial virus RNA [Presence] in Nasopharynx by NAA with non-probe detection,,RSV RNA NAA+non-probe Ql (Nph)
5946-9,Coagulation surface induced.factor substitution^immediately after addition of normal plasma,COAG,Activated partial thromboplastin time; aPTT; aPTT correction study; Clot; Clottable; Coag; Coagulation assay; Control; Fac; Fact; Hematology; Heme; imm NP; Immediatedly after 1:1 addition of; Little(A)PTT; Mixing studies; Partial Thromboplastin Time; Plas; Platelet poor plasma; Point in time; PTT; QNT; Quan; Quant; Quantitative; Random; Surf; Tilt tube,aPTT imm NP PPP,s,aPTT.factor substitution in Platelet poor plasma by Coagulation assay --immediately after addition of normal plasma,s,aPTT.factor substitution immediately after addition of normal plasma Coag (PPP) [Time]
51988-4,Ureaplasma urealyticum DNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; Misc; Miscellaneous; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; Ordinal; Other; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; Spec; Strand Displacement Amplification; TMA; To be specified in another part of the message; Transcription mediated amplification; U urealyticum; Unspecified,U urealyticum DNA Spec Ql NAA+probe,,Ureaplasma urealyticum DNA [Presence] in Specimen by NAA with probe detection,,U. urealyticum DNA NAA+probe Ql (Specimen)
19996-8,Oxygen/Inspired gas^on ventilator,PULM,Breathing; FIO2; Gases; Lung; Lungs; O2; Percent; Point in time; PULMONARY; Pulmonology; QNT; Quan; Quant; Quantitative; Random; Respiratory; RS; tO2; Volfr; Volume fraction,FIO2 on vent,%,Oxygen/Inspired gas Respiratory system --on ventilator,%,
73561-3,Insulin-like growth factor-I,CHEM,Chemistry; Fac; Fact; Factor 1; FI; HUM; Humulin; IGF; IGF1; IGF-1; IGF-I; IH7; Insul; Lente; NPH; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Semilente; SerP; SerPl; SerPlas; Serum; Serum or plasma; Sliding; Somatomedin C; SR; Standard score; Ultralente; Z score; Z value; Z-score,IGF-I Z-score SerPl,Z-score,Insulin-like growth factor-I [Z-score] in Serum or Plasma,{Z-score},Insulin-like growth factor-I [Z-score]
2601-3,Magnesium,CHEM,Chemistry; Level; MAG; Magnes; Mg; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; UniversalLabOrders,Magnesium SerPl-sCnc,mmol/L,Magnesium [Moles/volume] in Serum or Plasma,mmol/L,Magnesium [Moles/Vol]
12209-3,Eosinophils/Leukocytes,HEM/BC,"B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Eos; Eosin; Eosino; Eosinophil; Eosins; Fl; Fld; FLU; Fluid; HEMATOLOGY/CELL COUNTS; Leuc; Leuk; Leukocyte; Lkcs; Manl; Number fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; WBC; WBCs; White blood cell; White blood cells",Eosinophil NFr Fld Manual,%,Eosinophils/Leukocytes in Body fluid by Manual count,%,Eosinophils/Leukocytes Manual cnt (Body fld)
6932-8,Penicillin,ABXBACT,ANTIBIOTIC SUSCEPTIBILITIES; AST; ID; Infectious Disease; InfectiousDisease; Islt; Isol; Minimum inhibitory concentration; PCN; Pen; Penicilloyl; Point in time; Random; Sus; Suscept; Susceptibilities; Susceptibility; Susceptibilty; Wycillin,Penicillin Islt MIC,ug/mL,Penicillin [Susceptibility] by Minimum inhibitory concentration (MIC),ug/mL,Penicillin MIC [Susc]
62236-5,Pyridoxal phosphate,CHEM,C8H10NO6P; C8H9NO3; Chemistry; Codecarboxylase; i Phos; Inorganic phosphate; Level; Phos; Phosphate total; Phosphorous; Phosphorus; Phosphrous; Pi; Pl; Plasma; PLP; Plsm; PO4; Point in time; Pyridoxal 5-Phosphate; Pyridoxaldehyde; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Substance concentration; Vit B6; Vit B6 coenzyme; Vitamin B6; Vitamin B6 coenzyme; Vitamin B6 hydrochloride,Pyridoxal Phos SerPl-sCnc,nmol/L,Pyridoxal phosphate [Moles/volume] in Serum or Plasma,nmol/L,Pyridoxal phosphate [Moles/Vol]
38496-6,Retinyl palmitate,CHEM,C16:0; Chemistry; Hexadecanoate; Hexadecanoic acid; Level; Mass concentration; Palmitic acid; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; Retinol palmitate; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders; Vitamin A palmitate,Retinyl Palmitate SerPl-mCnc,ug/mL,Retinyl palmitate [Mass/volume] in Serum or Plasma,ug/mL,Retinyl palmitate [Mass/Vol]
60432-2,Date of previous PAP smear,H&P.HX,H+P; H+P.HX; P prime; Point in time; Prev; QNT; Quan; Quant; Quantitative; Random; smears,Date of previous PAP,MMDDYY,Date of previous PAP smear,,
53019-6,Sjogrens syndrome-A extractable nuclear 60kD Ab,SERO,ABS; Aby; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; ENA; ENA SS-A; ENA SS-a 60kD; Nuc; Point in time; QNT; Quan; Quant; Quantitative; Random; Ro; Ro AB; Serology; Serum; Sjogren; SR; SS; SSA; SS-A,ENA SS-a 60kD Ab Ser-aCnc,arb U/mL,Sjogrens syndrome-A extractable nuclear 60kD Ab [Units/volume] in Serum,[arb'U]/mL,Sjogrens syndrome-A extractable nuclear 60kD Ab Qn (S)
2572-6,Lipoprotein lipase,CHEM,Catalytic Concentration; Chemistry; Diacylglycerol lipase; Hepatic lipase; Lip; Lipoprot; Lipoproteins; LP; LPL; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR,LPL SerPl-cCnc,arb U/L,Lipoprotein lipase [Enzymatic activity/volume] in Serum or Plasma,U/L,Lipoprotein lipase [Catalytic activity/Vol]
29374-6,Ribonucleoprotein extractable nuclear Ab,SERO,ABS; Aby; ANA; ANF; Antby; Anti; Antibodies; Antibody; Antinuclear antibody; Arbitrary concentration; Autoantibodies; Autoantibody; ENA; ENA RNP; NA; Nuc; Point in time; QNT; Quan; Quant; Quantitative; Random; Ribonuclear protein; RNP; Ro; Serology; Serum; SR; UniversalLabOrders,ENA RNP Ab Ser-aCnc,EUS,Ribonucleoprotein extractable nuclear Ab [Units/volume] in Serum,[arb'U],Ribonucleoprotein extractable nuclear Ab Qn (S)
43995-0,Fetal trisomy 21 risk,CHEM,Chemistry; Down syndrome; Downs; Down's syndrome; ds; Fetal; Gyn; Gynecology; OB; ObGyn; Obstetrics; Point in time; QNT; Quan; Quant; Quantitative; Random; Risk; Ts; Ts 21 risk,Ts 21 risk Fetus,Risk,Trisomy 21 risk [Likelihood] in Fetus,{risk},Trisomy 21 risk Qn (fetus)
43994-3,Fetal trisomy 18 risk,CHEM,Chemistry; Edward syndrome; Fetal; Gyn; Gynecology; OB; ObGyn; Obstetrics; Point in time; QNT; Quan; Quant; Quantitative; Random; Risk; T18 risk; Ts; Ts 18 risk,Ts 18 risk Fetus,Risk,Trisomy 18 risk [Likelihood] in Fetus,{risk},Trisomy 18 risk Qn (fetus)
19244-3,Character,SPEC,Appearance; Nominal; Point in time; Random; SPEC; UA; UR; Urn,Character Ur,,Character of Urine,,Character (U)
32286-7,Hepatitis C virus genotype,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; DNA NUCLEIC ACID PROBE; DNA probe; Gentyp; HCV; Hep; Hep C; Hepatis; Hepatit; Hepatology; ID; Identity or presence; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Liver; Microbiology; NAA+probe; NAAT; NASBA; Nominal; Nucleic acid sequence based analysis; PCR; Pl; Plasma; Plsm; Point in time; Polymerase chain reaction; Probe amp; Probe with ampification; Probe with target amplification; QBR; Random; SDA; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; Strand Displacement Amplification; TMA; Transcription mediated amplification; UniversalLabOrders,HCV Gentyp SerPl NAA+probe,,Hepatitis C virus genotype [Identifier] in Serum or Plasma by NAA with probe detection,,HCV genotype NAA+probe
62460-1,Candida sp DNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Cand; Candidiasis; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; Genital vaginal; Gyn; Gynecology; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; Monilia; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; OB; ObGyn; Obstetrics; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; species; spp; Strand Displacement Amplification; Thrush; TMA; Transcription mediated amplification; Vag fld; Vag fluid; Vagina; Vaginal fluid,Candida DNA Vag Ql NAA+probe,,Candida sp DNA [Presence] in Vaginal fluid by NAA with probe detection,,Candida sp DNA NAA+probe Ql (Vag fld)
19212-0,Carbon dioxide,CHEM,Bld mixed venous; Blood - mixed venous; Carbonic anhydride; Chemistry; CO2; Partial pressure; PCO2; Point in time; QNT; Quan; Quant; Quantitative; Random,pCO2 BldMV,mm Hg,Carbon dioxide [Partial pressure] in Mixed venous blood,mm[Hg],CO2 (BldMV) [Partial pressure]
6683-7,Coagulation reptilase induced,COAG,Atroxin time; Clot; Clottable; Coag; Coagulation assay; Hematology; Heme; Plas; Platelet poor plasma; Point in time; QNT; Quan; Quant; Quantitative; Random; Reptilase time; Tilt tube,Reptilase time,s,Reptilase time,s,Reptilase time Coag (PPP) [Time]
2164-2,Creatinine renal clearance,CHEM,1 day; 24 hours; 24HR; Chemistry; Cl; Clear; Clearanc; Clearances; Clr; CR; Crea; Creat; Flow; Kidney; Nephrology; Pl; Plasma; Plsm; QNT; Quan; Quant; Quantitative; Renal; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UA; UCr; UR; Ur+SerPl; Urn; Volume rate; vRate,Creat Cl 24h Ur+SerPl-vRate,mL/sec;mL/min,Creatinine renal clearance in 24 hour Urine and Serum or Plasma,mL/min,Creatinine renal clearance (24H U+S/P) [Vol/Time]
35063-7,Eosinophils,HEM/BC,"#; ABS; absolute; absolutes; B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Cnt; Count; Count/volume; CT; Eos; Eosin; Eosino; Eosinophil; Eosins; Fl; Fld; FLU; Fluid; HEMATOLOGY/CELL COUNTS; Number concentration; Number Concentration (count/vol); Point in time; QNT; Quan; Quant; Quantitative; Random",Eosinophil # Fld,10*3/uL,Eosinophils [#/volume] in Body fluid,10*3/uL,Eosinophils (Body fld) [#/Vol]
6208-3,Carya illinoinensis nut Ab.IgE,ALLERGY,ABS; Aby; Allergen; Allergens; ALLERGY TESTING; Antby; Anti; Antibodies; Antibody; Arbitrary concentration; Autoantibodies; Autoantibody; Carya pecan; f201; Hickory; Immune globulin E; Immunoglobulin E; Nuts; Pecan; Pecan/Hick; Pecan/Hick Nut; Point in time; QNT; Quan; Quant; Quantitative; Random; Serum; SR; UniversalLabOrders,Pecan/Hick Nut IgE Qn,kIU/L; kU/L,Pecan or Hickory Nut IgE Ab [Units/volume] in Serum,k[IU]/L,Pecan or Hickory Nut IgE Qn (S)
20572-4,Hemoglobin A/Hemoglobin.total,HEM/BC,Blood; Elec; Elect; Electr; Electro; Electrophhrs; Electrophrs; Elp; Elph; Ep; Haemoglobin; Hb; HbA; HEMATOLOGY/CELL COUNTS; Hgb; Hgb A; Mass Fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; Tot; Totl; WB; Whole blood,Hgb A MFr Bld Elph,%,Hemoglobin A/Hemoglobin.total in Blood by Electrophoresis,%,Hemoglobin A Elph (Bld) [Mass fraction]
71772-8,Mitogen stimulated gamma interferon,MICRO,Arbitrary concentration; Blood; ID; IFN; IGRA; Infectious Disease; InfectiousDisease; Lung; Microbiology; Mitogen IGNF; Point in time; Pulmonary; Pulmonology; QFT; QNT; Quan; Quant; Quantiferon; Quantitative; Random; Respiratory; WB; Whole blood,Mitogen IGNF Bld-aCnc,IU/mL,Mitogen stimulated gamma interferon [Units/volume] in Blood,[IU]/mL,Mitogen stimulated gamma interferon Qn (Bld)
1884-6,Apolipoprotein B,CHEM,APO; Apo B; ApoB; Apolipo; Apolipoprot; Apolipoproteins; Chemistry; Level; Mass concentration; Pl; Plasma; Plsm; Point in time; QNT; Quan; Quant; Quantitative; Random; SerP; SerPl; SerPlas; Serum; Serum or plasma; SR; UniversalLabOrders,Apo B SerPl-mCnc,g/L;mg/dL,Apolipoprotein B [Mass/volume] in Serum or Plasma,mg/dL,Apolipoprotein B [Mass/Vol]
54372-8,Cholesterol.in HDL,CHEM,"B/F; BF; bod; Bodies; Body fluid; Body fluid, unsp; Chemistry; Chol; Choles; Cholest; Cholesterol total; Cholesterols; Fl; Fld; FLU; Fluid; HDLc; HDL-C; High density lipoprotein cholesterols; Level; Lipid; Mass concentration; Point in time; QNT; Quan; Quant; Quantitative; Random; TCHHDL",HDLc Fld-mCnc,g/L,Cholesterol in HDL [Mass/volume] in Body fluid,g/L,Cholesterol in HDL (Body fld) [Mass/Vol]
8130-7,Cells.CD45/Cells,CELLMARK,B220; Blood; CD45 Cells; CD45R; CD45RA; CD45RB; CD45RC; CD45RO; Cell; CELL MARKERS; Cellularity; LCA; Leukocyte common antigen; Ly5; Number fraction; Percent; Point in time; QNT; Quan; Quant; Quantitative; Random; T200; WB; Whole blood,CD45 Cells NFr Bld,%,CD45 (Lymphs) cells/cells in Blood,%,CD45 (Lymphs) cells/cells (Bld)
8456-6,Intravascular mean^sitting,BP.PSTN.MOLEC,Art sys; Average; Avg; Blood pressure mean; BLOOD PRESSURE MEASUREMENTS.POSITION.MOLEC; BP; BP mean; Cardio; Cardiology; Heart Disease; Intravenous; IV; MBP; Point in time; Position; Pressure; QNT; Quan; Quant; Quantitative; Random,BP mean--sitting,mm Hg,Mean blood pressure--sitting,mm[Hg],
71431-1,Human papilloma virus 31+33+35+39+45+51+52+56+58+59+66+68 DNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; Cervix; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; Genital tract; Genital warts; Gyn; Gynecology; HPV; HPV H Risk 12 DNA; HPV HR 12; HPV31; HPV31+33; HPV31+33+35; Human papilloma virus; Human papillomavirus; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+probe; NAAT; NASBA; Nucleic acid sequence based analysis; OB; ObGyn; Obstetrics; Ordinal; Papilloma virus high risk; Papilloma virus intermediate/high risk; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification; UniversalLabOrders,HPV HR 12 DNA Cvx Ql NAA+probe,,Human papilloma virus 31+33+35+39+45+51+52+56+58+59+66+68 DNA [Presence] in Cervix by NAA with probe detection,,HPV 31+33+35+39+45+51+52+56+58+59+66+68 DNA NAA+probe Ql (Cvx)
82170-2,Influenza virus B RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; DNA NUCLEIC ACID PROBE; DNA probe; FLUB; FLUBV; FLUV; ID; Infectious Disease; InfectiousDisease; Influ; Influenza B; Influenza B virus; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,FLUBV RNA Nph Ql NAA+non-probe,,Influenza virus B RNA [Presence] in Nasopharynx by NAA with non-probe detection,,FLUBV RNA NAA+non-probe Ql (Nph)
82160-3,Adenovirus DNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Adeno virus; Amplif; Amplification; Amplified; Deoxyribonucleic acid; DNA NUCLEIC ACID PROBE; DNA probe; HAdV; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,HAdV DNA Nph Ql NAA+non-probe,,Adenovirus DNA [Presence] in Nasopharynx by NAA with non-probe detection,,Adenovirus DNA NAA+non-probe Ql (Nph)
82165-2,Human metapneumovirus RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; DNA NUCLEIC ACID PROBE; DNA probe; hMPV; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Ribonucleic acid; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,hMPV RNA Nph Ql NAA+non-probe,,Human metapneumovirus RNA [Presence] in Nasopharynx by NAA with non-probe detection,,hMPV RNA NAA+non-probe Ql (Nph)
82175-1,Rhinovirus+Enterovirus RNA,MICRO,3 Self-Sustaining Sequence Replication; 3SR SR; Amplif; Amplification; Amplified; DNA NUCLEIC ACID PROBE; DNA probe; Entero virus; EV; EV-PCR; HRV; ID; Infectious Disease; InfectiousDisease; LAT; LCR; Ligase chain reaction; Ligation-activated transcription; Microbiology; NAA+non-probe; NAA+probe; NAAT; NASBA; Nasopharynx; Nucleic acid sequence based analysis; Ordinal; PCR; Point in time; Polymerase chain reaction; PR; Probe amp; Probe with ampification; Probe with target amplification; QBR; QL; Qual; Qualitative; Random; Rhino virus; RHV; Ribonucleic acid; RV+EV; RV+EV RNA; Screen; SDA; Strand Displacement Amplification; TMA; Transcription mediated amplification,RV+EV RNA Nph Ql NAA+non-probe,,Rhinovirus+Enterovirus RNA [Presence] in Nasopharynx by NAA with non-probe detection,,Rhinovirus+Enterovirus RNA NAA+non-probe Ql (Nph)
